instance,run,n_job,n_tries,e_min,initial_average,final_average,prob_opt
tai20_5_8.fsp,2,2,1,375,375.09375,375.0,1.0
tai20_5_8.fsp,2,2,2,375,375.1875,375.0,1.0
tai20_5_8.fsp,2,2,3,375,375.234375,375.0,1.0
tai20_5_8.fsp,2,2,4,375,375.796875,375.0,1.0
tai20_5_8.fsp,2,2,5,375,375.890625,375.0,1.0
tai20_5_8.fsp,2,2,6,375,376.359375,375.0,1.0
tai20_5_8.fsp,2,2,7,375,376.5,375.0,1.0
tai20_5_8.fsp,2,2,8,375,376.5,375.0,1.0
tai20_5_8.fsp,2,2,9,375,376.640625,375.0,1.0
tai20_5_8.fsp,2,2,10,375,376.78125,375.0,1.0
tai20_5_8.fsp,3,2,1,375,375.0,375.0,1.0
tai20_5_8.fsp,3,2,2,375,375.09375,375.0,0.9990234375
tai20_5_8.fsp,3,2,3,375,375.09375,375.0,1.0
tai20_5_8.fsp,3,2,4,375,375.140625,375.0,1.0
tai20_5_8.fsp,3,2,5,375,375.609375,375.0,1.0
tai20_5_8.fsp,3,2,6,375,375.65625,375.0,1.0
tai20_5_8.fsp,3,2,7,375,375.890625,375.0,1.0
tai20_5_8.fsp,3,2,8,375,375.9375,375.0,1.0
tai20_5_8.fsp,3,2,9,375,375.984375,375.0,1.0
tai20_5_8.fsp,3,2,10,375,376.875,375.0,1.0
tai20_5_8.fsp,4,2,1,375,375.0,375.0,1.0
tai20_5_8.fsp,4,2,2,375,375.0,375.0,1.0
tai20_5_8.fsp,4,2,3,375,375.0,375.0,0.9990234375
tai20_5_8.fsp,4,2,4,375,375.09375,375.0,1.0
tai20_5_8.fsp,4,2,5,375,375.140625,375.0,1.0
tai20_5_8.fsp,4,2,6,375,375.328125,375.0,1.0
tai20_5_8.fsp,4,2,7,375,375.421875,375.0,1.0
tai20_5_8.fsp,4,2,8,375,375.5625,375.0,1.0
tai20_5_8.fsp,4,2,9,375,375.75,375.0,1.0
tai20_5_8.fsp,4,2,10,375,375.84375,375.0,1.0
tai20_5_8.fsp,5,2,1,375,375.046875,375.0,1.0
tai20_5_8.fsp,5,2,2,375,375.328125,375.0,1.0
tai20_5_8.fsp,5,2,3,375,375.375,375.0,1.0
tai20_5_8.fsp,5,2,4,375,375.375,375.0,1.0
tai20_5_8.fsp,5,2,5,375,375.421875,375.0,1.0
tai20_5_8.fsp,5,2,6,375,375.515625,375.0,1.0
tai20_5_8.fsp,5,2,7,375,375.703125,375.0,1.0
tai20_5_8.fsp,5,2,8,375,375.984375,375.0,1.0
tai20_5_8.fsp,5,2,9,375,376.125,375.0,1.0
tai20_5_8.fsp,5,2,10,375,376.40625,375.0,1.0
tai20_5_9.fsp,1,2,1,343,343.017578125,343.0,1.0
tai20_5_9.fsp,1,2,2,343,343.087890625,343.0,1.0
tai20_5_9.fsp,1,2,3,343,343.10546875,343.0,1.0
tai20_5_9.fsp,1,2,4,343,343.193359375,343.0,1.0
tai20_5_9.fsp,1,2,5,343,343.2109375,343.0,1.0
tai20_5_9.fsp,1,2,6,343,343.5625,343.0,1.0
tai20_5_9.fsp,1,2,7,343,343.720703125,343.0,1.0
tai20_5_9.fsp,1,2,8,343,343.826171875,343.0,1.0
tai20_5_9.fsp,1,2,9,343,344.072265625,343.0,1.0
tai20_5_9.fsp,1,2,10,343,344.08984375,343.0,1.0
tai20_5_9.fsp,2,2,1,343,343.0,343.017578125,0.998046875
tai20_5_9.fsp,2,2,2,343,343.0,343.0,1.0
tai20_5_9.fsp,2,2,3,343,343.0,343.0,1.0
tai20_5_9.fsp,2,2,4,343,343.0,343.0,1.0
tai20_5_9.fsp,2,2,5,343,343.017578125,343.0,1.0
tai20_5_9.fsp,2,2,6,343,343.052734375,343.0,1.0
tai20_5_9.fsp,2,2,7,343,343.052734375,343.0,1.0
tai20_5_9.fsp,2,2,8,343,343.123046875,343.0,1.0
tai20_5_9.fsp,2,2,9,343,343.140625,343.0,1.0
tai20_5_9.fsp,2,2,10,343,343.404296875,343.0,1.0
tai20_5_9.fsp,3,2,1,343,343.0,343.0,1.0
tai20_5_9.fsp,3,2,2,343,343.0,343.0,1.0
tai20_5_9.fsp,3,2,3,343,343.017578125,343.0,1.0
tai20_5_9.fsp,3,2,4,343,343.017578125,343.0,1.0
tai20_5_9.fsp,3,2,5,343,343.017578125,343.0,0.998046875
tai20_5_9.fsp,3,2,6,343,343.0703125,343.0,1.0
tai20_5_9.fsp,3,2,7,343,343.140625,343.0,1.0
tai20_5_9.fsp,3,2,8,343,343.140625,343.0,1.0
tai20_5_9.fsp,3,2,9,343,343.24609375,343.0,1.0
tai20_5_9.fsp,3,2,10,343,343.4921875,343.0,1.0
tai20_5_9.fsp,4,2,1,343,343.0,343.0,1.0
tai20_5_9.fsp,4,2,2,343,343.0,343.0,1.0
tai20_5_9.fsp,4,2,3,343,343.0,343.0,1.0
tai20_5_9.fsp,4,2,4,343,343.0,343.017578125,0.9990234375
tai20_5_9.fsp,4,2,5,343,343.03515625,343.0,1.0
tai20_5_9.fsp,4,2,6,343,343.03515625,343.0,1.0
tai20_5_9.fsp,4,2,7,343,343.052734375,343.0,1.0
tai20_5_9.fsp,4,2,8,343,343.10546875,343.0,1.0
tai20_5_9.fsp,4,2,9,343,343.123046875,343.0,1.0
tai20_5_9.fsp,4,2,10,343,343.140625,343.0,1.0
tai20_5_9.fsp,5,2,1,343,343.0,343.0,1.0
tai20_5_9.fsp,5,2,2,343,343.017578125,343.0,1.0
tai20_5_9.fsp,5,2,3,343,343.0703125,343.0,1.0
tai20_5_9.fsp,5,2,4,343,343.0703125,343.0,1.0
tai20_5_9.fsp,5,2,5,343,343.087890625,343.0,1.0
tai20_5_9.fsp,5,2,6,343,343.10546875,343.0,1.0
tai20_5_9.fsp,5,2,7,343,343.123046875,343.0,1.0
tai20_5_9.fsp,5,2,8,343,343.228515625,343.0,1.0
tai20_5_9.fsp,5,2,9,343,343.3515625,343.0,1.0
tai20_5_9.fsp,5,2,10,343,343.369140625,343.0,1.0
tai20_5_0.fsp,1,3,1,367,371.423828125,367.0,1.0
tai20_5_0.fsp,1,3,2,367,371.7646484375,367.0,1.0
tai20_5_0.fsp,1,3,3,367,371.7802734375,367.0,0.9990234375
tai20_5_0.fsp,1,3,4,367,372.1005859375,367.0,1.0
tai20_5_0.fsp,1,3,5,367,372.1875,367.0,1.0
tai20_5_0.fsp,1,3,6,367,372.388671875,367.0,1.0
tai20_5_0.fsp,1,3,7,367,372.435546875,367.0,1.0
tai20_5_0.fsp,1,3,8,367,372.509765625,367.0,0.9990234375
tai20_5_0.fsp,1,3,9,367,372.5537109375,367.109375,0.998046875
tai20_5_0.fsp,1,3,10,367,372.755859375,367.0,1.0
tai20_5_0.fsp,2,3,1,367,369.34375,367.0,1.0
tai20_5_0.fsp,2,3,2,367,371.0166015625,367.0146484375,0.9990234375
tai20_5_0.fsp,2,3,3,367,371.6328125,367.0,1.0
tai20_5_0.fsp,2,3,4,367,371.9169921875,367.0,1.0
tai20_5_0.fsp,2,3,5,367,371.927734375,367.009765625,1.0
tai20_5_0.fsp,2,3,6,367,371.939453125,367.0,1.0
tai20_5_0.fsp,2,3,7,367,372.001953125,367.0,1.0
tai20_5_0.fsp,2,3,8,367,372.1357421875,367.0,1.0
tai20_5_0.fsp,2,3,9,367,372.6376953125,367.0,1.0
tai20_5_0.fsp,2,3,10,367,372.6650390625,367.0,1.0
tai20_5_0.fsp,3,3,1,367,368.1640625,367.0478515625,0.998046875
tai20_5_0.fsp,3,3,2,367,369.177734375,367.0,1.0
tai20_5_0.fsp,3,3,3,367,370.673828125,367.0,1.0
tai20_5_0.fsp,3,3,4,367,371.1533203125,367.0,1.0
tai20_5_0.fsp,3,3,5,367,371.2744140625,367.0,0.9990234375
tai20_5_0.fsp,3,3,6,367,371.3359375,367.009765625,0.998046875
tai20_5_0.fsp,3,3,7,367,372.0947265625,367.0,1.0
tai20_5_0.fsp,3,3,8,367,372.109375,367.0048828125,0.99609375
tai20_5_0.fsp,3,3,9,367,372.5888671875,367.0,0.9990234375
tai20_5_0.fsp,3,3,10,367,372.9365234375,367.0,1.0
tai20_5_0.fsp,4,3,1,367,369.98828125,367.0,1.0
tai20_5_0.fsp,4,3,2,367,370.2119140625,372.0283203125,0.0
tai20_5_0.fsp,4,3,3,367,370.5361328125,367.0,1.0
tai20_5_0.fsp,4,3,4,367,370.791015625,367.0,1.0
tai20_5_0.fsp,4,3,5,367,371.2685546875,367.0,1.0
tai20_5_0.fsp,4,3,6,367,371.5830078125,367.009765625,0.9990234375
tai20_5_0.fsp,4,3,7,367,372.17578125,367.0048828125,0.998046875
tai20_5_0.fsp,4,3,8,367,372.306640625,367.0,1.0
tai20_5_0.fsp,4,3,9,367,372.9306640625,367.0,1.0
tai20_5_0.fsp,4,3,10,367,373.2177734375,367.0,1.0
tai20_5_0.fsp,5,3,1,367,368.37890625,367.0,1.0
tai20_5_0.fsp,5,3,2,367,369.169921875,372.0,0.0
tai20_5_0.fsp,5,3,3,367,371.15625,372.0,0.0
tai20_5_0.fsp,5,3,4,367,371.4462890625,367.0,1.0
tai20_5_0.fsp,5,3,5,367,371.7529296875,367.0,1.0
tai20_5_0.fsp,5,3,6,367,372.060546875,367.0,1.0
tai20_5_0.fsp,5,3,7,367,372.2080078125,367.0,1.0
tai20_5_0.fsp,5,3,8,367,372.771484375,367.0,1.0
tai20_5_0.fsp,5,3,9,367,373.318359375,367.0,1.0
tai20_5_0.fsp,5,3,10,367,373.3349609375,367.0048828125,1.0
tai20_5_1.fsp,1,3,1,400,403.6396484375,400.0,0.9990234375
tai20_5_1.fsp,1,3,2,400,407.5439453125,400.0,1.0
tai20_5_1.fsp,1,3,3,400,409.3232421875,400.0,1.0
tai20_5_1.fsp,1,3,4,400,415.96484375,400.0,0.9990234375
tai20_5_1.fsp,1,3,5,400,417.306640625,400.0,1.0
tai20_5_1.fsp,1,3,6,400,417.8935546875,400.0244140625,1.0
tai20_5_1.fsp,1,3,7,400,418.244140625,400.0,1.0
tai20_5_1.fsp,1,3,8,400,418.8154296875,400.0,1.0
tai20_5_1.fsp,1,3,9,400,421.341796875,400.0,1.0
tai20_5_1.fsp,1,3,10,400,421.728515625,400.0,0.9990234375
tai20_5_1.fsp,2,3,1,400,412.35546875,400.0,1.0
tai20_5_1.fsp,2,3,2,400,412.8291015625,400.0,1.0
tai20_5_1.fsp,2,3,3,400,418.4013671875,400.0,1.0
tai20_5_1.fsp,2,3,4,400,419.591796875,400.0,0.9990234375
tai20_5_1.fsp,2,3,5,400,422.4560546875,400.0,1.0
tai20_5_1.fsp,2,3,6,400,423.0078125,400.0,1.0
tai20_5_1.fsp,2,3,7,400,424.1064453125,400.0,1.0
tai20_5_1.fsp,2,3,8,400,424.17578125,400.0,1.0
tai20_5_1.fsp,2,3,9,400,427.6494140625,400.0,1.0
tai20_5_1.fsp,2,3,10,400,429.40234375,400.0,1.0
tai20_5_1.fsp,3,3,1,400,407.0615234375,400.0,1.0
tai20_5_1.fsp,3,3,2,400,408.759765625,400.0,1.0
tai20_5_1.fsp,3,3,3,400,413.2294921875,400.0,1.0
tai20_5_1.fsp,3,3,4,400,417.2333984375,400.0,1.0
tai20_5_1.fsp,3,3,5,400,419.1279296875,400.0,1.0
tai20_5_1.fsp,3,3,6,400,420.0849609375,400.0,1.0
tai20_5_1.fsp,3,3,7,400,420.6240234375,400.0,1.0
tai20_5_1.fsp,3,3,8,400,420.8564453125,400.0,1.0
tai20_5_1.fsp,3,3,9,400,421.939453125,400.0107421875,0.9990234375
tai20_5_1.fsp,3,3,10,400,423.7841796875,400.0,0.9970703125
tai20_5_1.fsp,4,3,1,400,412.5224609375,400.0,1.0
tai20_5_1.fsp,4,3,2,400,415.1669921875,400.0,1.0
tai20_5_1.fsp,4,3,3,400,418.9111328125,400.0,1.0
tai20_5_1.fsp,4,3,4,400,419.1435546875,400.0,1.0
tai20_5_1.fsp,4,3,5,400,421.427734375,400.1220703125,0.9931640625
tai20_5_1.fsp,4,3,6,400,424.2646484375,400.0,1.0
tai20_5_1.fsp,4,3,7,400,425.1376953125,400.09765625,0.998046875
tai20_5_1.fsp,4,3,8,400,425.453125,400.0,1.0
tai20_5_1.fsp,4,3,9,400,425.7294921875,400.0,1.0
tai20_5_1.fsp,4,3,10,400,429.2890625,400.0,1.0
tai20_5_1.fsp,5,3,1,400,404.705078125,400.0,1.0
tai20_5_1.fsp,5,3,2,400,406.646484375,400.0,1.0
tai20_5_1.fsp,5,3,3,400,408.2158203125,400.0,1.0
tai20_5_1.fsp,5,3,4,400,413.6455078125,400.0,1.0
tai20_5_1.fsp,5,3,5,400,421.228515625,400.0244140625,1.0
tai20_5_1.fsp,5,3,6,400,422.4375,400.0,1.0
tai20_5_1.fsp,5,3,7,400,422.912109375,400.0,1.0
tai20_5_1.fsp,5,3,8,400,424.7646484375,400.0,1.0
tai20_5_1.fsp,5,3,9,400,425.5830078125,400.0,1.0
tai20_5_1.fsp,5,3,10,400,425.662109375,400.0,1.0
tai20_5_2.fsp,1,3,1,286,297.759765625,286.0,1.0
tai20_5_2.fsp,1,3,2,286,315.30078125,286.0,1.0
tai20_5_2.fsp,1,3,3,286,315.67578125,286.0,1.0
tai20_5_2.fsp,1,3,4,286,320.337890625,286.0,1.0
tai20_5_2.fsp,1,3,5,286,326.431640625,286.0,1.0
tai20_5_2.fsp,1,3,6,286,326.8857421875,286.0,1.0
tai20_5_2.fsp,1,3,7,286,326.9287109375,286.0,1.0
tai20_5_2.fsp,1,3,8,286,328.1181640625,286.0,1.0
tai20_5_2.fsp,1,3,9,286,332.7041015625,286.0,1.0
tai20_5_2.fsp,1,3,10,286,332.755859375,286.0,1.0
tai20_5_2.fsp,2,3,1,286,312.5546875,286.0,1.0
tai20_5_2.fsp,2,3,2,286,320.4580078125,286.0,1.0
tai20_5_2.fsp,2,3,3,286,320.9755859375,286.0,1.0
tai20_5_2.fsp,2,3,4,286,324.55078125,286.0,1.0
tai20_5_2.fsp,2,3,5,286,326.6982421875,286.0,1.0
tai20_5_2.fsp,2,3,6,286,327.8291015625,286.0,0.9990234375
tai20_5_2.fsp,2,3,7,286,330.9462890625,286.0,1.0
tai20_5_2.fsp,2,3,8,286,331.36328125,286.0,1.0
tai20_5_2.fsp,2,3,9,286,331.4306640625,323.2998046875,0.0048828125
tai20_5_2.fsp,2,3,10,286,333.2197265625,286.0,1.0
tai20_5_2.fsp,3,3,1,286,313.349609375,286.0,1.0
tai20_5_2.fsp,3,3,2,286,314.138671875,286.0341796875,0.9990234375
tai20_5_2.fsp,3,3,3,286,316.6103515625,286.0,1.0
tai20_5_2.fsp,3,3,4,286,321.37109375,286.0,1.0
tai20_5_2.fsp,3,3,5,286,324.103515625,286.0,1.0
tai20_5_2.fsp,3,3,6,286,326.810546875,286.0,1.0
tai20_5_2.fsp,3,3,7,286,329.494140625,286.0,1.0
tai20_5_2.fsp,3,3,8,286,330.5234375,286.0,1.0
tai20_5_2.fsp,3,3,9,286,333.123046875,286.0341796875,0.998046875
tai20_5_2.fsp,3,3,10,286,336.140625,286.0,1.0
tai20_5_2.fsp,4,3,1,286,307.8388671875,286.0,1.0
tai20_5_2.fsp,4,3,2,286,308.673828125,286.0,1.0
tai20_5_2.fsp,4,3,3,286,316.4765625,286.0,1.0
tai20_5_2.fsp,4,3,4,286,321.5029296875,286.0,1.0
tai20_5_2.fsp,4,3,5,286,321.6591796875,286.0,1.0
tai20_5_2.fsp,4,3,6,286,325.6826171875,286.0,1.0
tai20_5_2.fsp,4,3,7,286,328.54296875,286.0,1.0
tai20_5_2.fsp,4,3,8,286,330.259765625,286.0,1.0
tai20_5_2.fsp,4,3,9,286,333.1123046875,286.0,1.0
tai20_5_2.fsp,4,3,10,286,333.345703125,286.0,1.0
tai20_5_2.fsp,5,3,1,286,307.0625,286.0,1.0
tai20_5_2.fsp,5,3,2,286,307.42578125,286.0,1.0
tai20_5_2.fsp,5,3,3,286,314.6142578125,286.0,1.0
tai20_5_2.fsp,5,3,4,286,318.18359375,286.0,1.0
tai20_5_2.fsp,5,3,5,286,321.9931640625,286.0,1.0
tai20_5_2.fsp,5,3,6,286,325.4892578125,286.0,1.0
tai20_5_2.fsp,5,3,7,286,325.501953125,286.0,1.0
tai20_5_2.fsp,5,3,8,286,328.1640625,286.0,1.0
tai20_5_2.fsp,5,3,9,286,328.869140625,286.0,1.0
tai20_5_2.fsp,5,3,10,286,332.447265625,286.3974609375,0.9990234375
tai20_5_3.fsp,1,3,1,460,465.0185546875,460.0,1.0
tai20_5_3.fsp,1,3,2,460,466.7607421875,460.0,1.0
tai20_5_3.fsp,1,3,3,460,468.7578125,460.0,1.0
tai20_5_3.fsp,1,3,4,460,473.478515625,460.0,0.9990234375
tai20_5_3.fsp,1,3,5,460,474.8828125,460.0,1.0
tai20_5_3.fsp,1,3,6,460,476.5380859375,460.0,1.0
tai20_5_3.fsp,1,3,7,460,479.7529296875,460.0,1.0
tai20_5_3.fsp,1,3,8,460,481.640625,460.0,1.0
tai20_5_3.fsp,1,3,9,460,484.9384765625,460.0,1.0
tai20_5_3.fsp,1,3,10,460,487.56640625,460.0,1.0
tai20_5_3.fsp,2,3,1,460,461.9033203125,460.0,1.0
tai20_5_3.fsp,2,3,2,460,467.0498046875,460.0,1.0
tai20_5_3.fsp,2,3,3,460,477.421875,460.0,1.0
tai20_5_3.fsp,2,3,4,460,480.33984375,460.0,1.0
tai20_5_3.fsp,2,3,5,460,483.884765625,460.0,1.0
tai20_5_3.fsp,2,3,6,460,485.546875,460.0,0.9990234375
tai20_5_3.fsp,2,3,7,460,486.1171875,460.0,1.0
tai20_5_3.fsp,2,3,8,460,486.6611328125,460.0,1.0
tai20_5_3.fsp,2,3,9,460,491.4658203125,460.0,1.0
tai20_5_3.fsp,2,3,10,460,493.28125,460.0,1.0
tai20_5_3.fsp,3,3,1,460,463.666015625,460.0,1.0
tai20_5_3.fsp,3,3,2,460,475.744140625,460.0,1.0
tai20_5_3.fsp,3,3,3,460,479.6875,460.0,1.0
tai20_5_3.fsp,3,3,4,460,482.5888671875,460.0,1.0
tai20_5_3.fsp,3,3,5,460,482.8291015625,460.0,1.0
tai20_5_3.fsp,3,3,6,460,483.01171875,460.0,1.0
tai20_5_3.fsp,3,3,7,460,484.931640625,460.0,0.9990234375
tai20_5_3.fsp,3,3,8,460,485.0302734375,460.0,1.0
tai20_5_3.fsp,3,3,9,460,485.21484375,460.0,1.0
tai20_5_3.fsp,3,3,10,460,490.552734375,460.1337890625,0.9990234375
tai20_5_3.fsp,4,3,1,460,473.33203125,460.0,1.0
tai20_5_3.fsp,4,3,2,460,474.94140625,460.0,1.0
tai20_5_3.fsp,4,3,3,460,474.998046875,460.0,1.0
tai20_5_3.fsp,4,3,4,460,475.40625,460.0,1.0
tai20_5_3.fsp,4,3,5,460,476.7548828125,460.0,1.0
tai20_5_3.fsp,4,3,6,460,477.48828125,460.0,1.0
tai20_5_3.fsp,4,3,7,460,478.9521484375,460.0,1.0
tai20_5_3.fsp,4,3,8,460,478.970703125,460.0,1.0
tai20_5_3.fsp,4,3,9,460,479.68359375,460.0,1.0
tai20_5_3.fsp,4,3,10,460,482.4482421875,460.0,1.0
tai20_5_3.fsp,5,3,1,460,473.298828125,460.0,1.0
tai20_5_3.fsp,5,3,2,460,477.3759765625,460.0,1.0
tai20_5_3.fsp,5,3,3,460,479.6728515625,460.0,1.0
tai20_5_3.fsp,5,3,4,460,479.970703125,460.1904296875,1.0
tai20_5_3.fsp,5,3,5,460,480.5361328125,460.0,1.0
tai20_5_3.fsp,5,3,6,460,484.3623046875,460.0,1.0
tai20_5_3.fsp,5,3,7,460,486.21484375,460.0,1.0
tai20_5_3.fsp,5,3,8,460,486.6240234375,460.0,1.0
tai20_5_3.fsp,5,3,9,460,487.1025390625,460.0,1.0
tai20_5_3.fsp,5,3,10,460,490.1650390625,460.0,1.0
tai20_5_4.fsp,1,3,1,437,440.96484375,439.666015625,0.5751953125
tai20_5_4.fsp,1,3,2,437,441.095703125,437.0,1.0
tai20_5_4.fsp,1,3,3,437,444.291015625,437.0,1.0
tai20_5_4.fsp,1,3,4,437,445.501953125,438.748046875,0.744140625
tai20_5_4.fsp,1,3,5,437,446.0,437.0,1.0
tai20_5_4.fsp,1,3,6,437,446.03515625,437.15234375,0.98046875
tai20_5_4.fsp,1,3,7,437,446.17578125,437.0,1.0
tai20_5_4.fsp,1,3,8,437,447.51171875,437.0,1.0
tai20_5_4.fsp,1,3,9,437,448.1015625,443.0,0.0
tai20_5_4.fsp,1,3,10,437,448.966796875,437.134765625,0.9921875
tai20_5_4.fsp,2,3,1,437,443.611328125,443.033203125,0.0009765625
tai20_5_4.fsp,2,3,2,437,443.701171875,437.0,0.9990234375
tai20_5_4.fsp,2,3,3,437,445.345703125,437.01171875,0.99609375
tai20_5_4.fsp,2,3,4,437,445.404296875,443.060546875,0.0009765625
tai20_5_4.fsp,2,3,5,437,447.107421875,437.0,1.0
tai20_5_4.fsp,2,3,6,437,448.126953125,443.0,0.0
tai20_5_4.fsp,2,3,7,437,448.34765625,437.0,1.0
tai20_5_4.fsp,2,3,8,437,448.4765625,437.0,0.9990234375
tai20_5_4.fsp,2,3,9,437,448.677734375,443.0,0.0
tai20_5_4.fsp,2,3,10,437,449.763671875,437.263671875,0.9609375
tai20_5_4.fsp,3,3,1,437,439.228515625,437.0,1.0
tai20_5_4.fsp,3,3,2,437,445.302734375,437.0,1.0
tai20_5_4.fsp,3,3,3,437,445.75390625,437.044921875,0.9990234375
tai20_5_4.fsp,3,3,4,437,447.171875,437.0,1.0
tai20_5_4.fsp,3,3,5,437,447.458984375,437.0,1.0
tai20_5_4.fsp,3,3,6,437,448.478515625,437.0,1.0
tai20_5_4.fsp,3,3,7,437,449.517578125,437.0,0.9970703125
tai20_5_4.fsp,3,3,8,437,449.58984375,437.0,1.0
tai20_5_4.fsp,3,3,9,437,450.0546875,439.298828125,0.666015625
tai20_5_4.fsp,3,3,10,437,450.396484375,437.0,1.0
tai20_5_4.fsp,4,3,1,437,443.306640625,437.0,1.0
tai20_5_4.fsp,4,3,2,437,445.126953125,439.5078125,0.576171875
tai20_5_4.fsp,4,3,3,437,445.9375,437.0,1.0
tai20_5_4.fsp,4,3,4,437,447.5,437.091796875,0.9970703125
tai20_5_4.fsp,4,3,5,437,448.384765625,442.578125,0.078125
tai20_5_4.fsp,4,3,6,437,448.91796875,437.029296875,0.9951171875
tai20_5_4.fsp,4,3,7,437,448.974609375,437.666015625,0.9384765625
tai20_5_4.fsp,4,3,8,437,450.154296875,439.9921875,0.501953125
tai20_5_4.fsp,4,3,9,437,450.203125,443.0,0.0
tai20_5_4.fsp,4,3,10,437,450.83984375,437.017578125,0.99609375
tai20_5_4.fsp,5,3,1,437,443.390625,437.0,1.0
tai20_5_4.fsp,5,3,2,437,447.181640625,437.005859375,0.998046875
tai20_5_4.fsp,5,3,3,437,448.876953125,438.802734375,0.7529296875
tai20_5_4.fsp,5,3,4,437,449.494140625,437.0,1.0
tai20_5_4.fsp,5,3,5,437,449.755859375,437.0,1.0
tai20_5_4.fsp,5,3,6,437,450.59375,437.017578125,0.9931640625
tai20_5_4.fsp,5,3,7,437,451.70703125,437.1640625,0.9619140625
tai20_5_4.fsp,5,3,8,437,453.056640625,437.109375,0.9853515625
tai20_5_4.fsp,5,3,9,437,453.248046875,437.37890625,0.9306640625
tai20_5_4.fsp,5,3,10,437,453.86328125,437.0390625,0.9990234375
tai20_5_5.fsp,1,3,1,290,292.32421875,290.041015625,0.943359375
tai20_5_5.fsp,1,3,2,290,292.6220703125,290.0986328125,0.994140625
tai20_5_5.fsp,1,3,3,290,293.6015625,290.5283203125,0.4404296875
tai20_5_5.fsp,1,3,4,290,294.0634765625,290.0380859375,0.95703125
tai20_5_5.fsp,1,3,5,290,294.7275390625,290.1875,0.8408203125
tai20_5_5.fsp,1,3,6,290,294.8125,290.0205078125,1.0
tai20_5_5.fsp,1,3,7,290,295.2138671875,290.7802734375,0.37890625
tai20_5_5.fsp,1,3,8,290,296.173828125,290.8193359375,0.1826171875
tai20_5_5.fsp,1,3,9,290,296.8623046875,290.091796875,0.9951171875
tai20_5_5.fsp,1,3,10,290,298.1708984375,290.671875,0.3173828125
tai20_5_5.fsp,2,3,1,290,290.779296875,290.01953125,0.9794921875
tai20_5_5.fsp,2,3,2,290,291.330078125,290.078125,0.92578125
tai20_5_5.fsp,2,3,3,290,291.3798828125,290.0009765625,0.9970703125
tai20_5_5.fsp,2,3,4,290,291.7353515625,290.75,0.291015625
tai20_5_5.fsp,2,3,5,290,292.0693359375,290.0009765625,0.9990234375
tai20_5_5.fsp,2,3,6,290,292.26171875,290.0,1.0
tai20_5_5.fsp,2,3,7,290,293.984375,290.9091796875,0.419921875
tai20_5_5.fsp,2,3,8,290,294.01171875,290.0869140625,0.990234375
tai20_5_5.fsp,2,3,9,290,295.44140625,290.27734375,0.9814453125
tai20_5_5.fsp,2,3,10,290,296.697265625,290.130859375,0.96484375
tai20_5_5.fsp,3,3,1,290,290.8310546875,290.0107421875,0.9912109375
tai20_5_5.fsp,3,3,2,290,291.4287109375,290.0,1.0
tai20_5_5.fsp,3,3,3,290,291.9150390625,290.3251953125,0.7744140625
tai20_5_5.fsp,3,3,4,290,293.4775390625,290.1591796875,0.9853515625
tai20_5_5.fsp,3,3,5,290,293.51953125,290.037109375,0.962890625
tai20_5_5.fsp,3,3,6,290,294.337890625,290.0107421875,0.99609375
tai20_5_5.fsp,3,3,7,290,294.6220703125,290.0419921875,0.955078125
tai20_5_5.fsp,3,3,8,290,296.85546875,290.0009765625,0.9951171875
tai20_5_5.fsp,3,3,9,290,297.1484375,290.732421875,0.244140625
tai20_5_5.fsp,3,3,10,290,297.2509765625,290.90234375,0.173828125
tai20_5_5.fsp,4,3,1,290,290.6015625,290.46875,0.537109375
tai20_5_5.fsp,4,3,2,290,291.091796875,290.0322265625,0.9609375
tai20_5_5.fsp,4,3,3,290,292.4404296875,290.0380859375,0.970703125
tai20_5_5.fsp,4,3,4,290,292.7734375,290.0234375,0.97265625
tai20_5_5.fsp,4,3,5,290,293.1591796875,290.751953125,0.2509765625
tai20_5_5.fsp,4,3,6,290,293.6357421875,290.3291015625,0.7041015625
tai20_5_5.fsp,4,3,7,290,293.7451171875,290.0048828125,1.0
tai20_5_5.fsp,4,3,8,290,293.828125,290.041015625,0.9619140625
tai20_5_5.fsp,4,3,9,290,295.578125,290.0,1.0
tai20_5_5.fsp,4,3,10,290,295.9150390625,290.0068359375,0.994140625
tai20_5_5.fsp,5,3,1,290,290.591796875,290.5546875,0.427734375
tai20_5_5.fsp,5,3,2,290,291.2607421875,290.205078125,0.7685546875
tai20_5_5.fsp,5,3,3,290,292.75,290.0888671875,0.998046875
tai20_5_5.fsp,5,3,4,290,293.08203125,290.00390625,0.9970703125
tai20_5_5.fsp,5,3,5,290,293.111328125,290.0048828125,0.9970703125
tai20_5_5.fsp,5,3,6,290,293.255859375,290.4697265625,0.5078125
tai20_5_5.fsp,5,3,7,290,293.7578125,290.578125,0.4130859375
tai20_5_5.fsp,5,3,8,290,294.794921875,290.94921875,0.3349609375
tai20_5_5.fsp,5,3,9,290,295.3046875,290.0,0.998046875
tai20_5_5.fsp,5,3,10,290,296.3466796875,290.212890625,0.810546875
tai20_5_6.fsp,1,3,1,397,398.3447265625,397.0,1.0
tai20_5_6.fsp,1,3,2,397,398.48828125,397.0,1.0
tai20_5_6.fsp,1,3,3,397,398.775390625,397.0,1.0
tai20_5_6.fsp,1,3,4,397,398.892578125,397.0,1.0
tai20_5_6.fsp,1,3,5,397,398.962890625,397.0,1.0
tai20_5_6.fsp,1,3,6,397,399.203125,397.0,1.0
